STATE/UT,DISTRICT,Change in Crime Pct 2001-2002,Change in Crime Pct 2002-2003,Change in Crime Pct 2003-2004,Change in Crime Pct 2004-2005,Change in Crime Pct 2005-2006,Change in Crime Pct 2006-2007,Change in Crime Pct 2007-2008,Change in Crime Pct 2008-2009,Change in Crime Pct 2009-2010,Change in Crime Pct 2010-2011,Change in Crime Pct 2011-2012,Change in Crime Pct 2012-2013,Change in Crime Pct 2013-2014,rolling_mean_3,rolling_std_3,diff_Change in Crime Pct 2002-2003,diff_Change in Crime Pct 2003-2004,diff_Change in Crime Pct 2004-2005,diff_Change in Crime Pct 2005-2006,diff_Change in Crime Pct 2006-2007,diff_Change in Crime Pct 2007-2008,diff_Change in Crime Pct 2008-2009,diff_Change in Crime Pct 2009-2010,diff_Change in Crime Pct 2010-2011,diff_Change in Crime Pct 2011-2012,diff_Change in Crime Pct 2012-2013,diff_Change in Crime Pct 2013-2014,zscore_mean,zscore_std,STATE_norm,DISTRICT_norm,Predicted Change 2014-2015_RF,Predicted Change 2014-2015_XGB
andhra pradesh,visakha rural,-0.7262438174535814,-0.5032733141718347,0.0537773774803893,0.04022139734896388,0.1682953557965142,-0.06934819968061282,0.19977004945983662,-0.35976552650658744,0.9836621663554649,0.4838602069456313,-1.8525083749810758,2.3920493707298585,-0.8104966913229665,5.461545812776246,68.07103723309247,6.861507005833182,17.142210144927535,-0.41716034755134146,3.94124043413143,-7.313043190905788,8.28161897962546,-17.218677887878375,41.341515540086704,-15.380485739346096,-71.8974445370551,130.6184552674116,-98.55246284981519,8.240933483774468,30.77316014828629,andhra pradesh,visakha rural,-0.6144739523389735,-0.5138343
andhra pradesh,visakhapatnam,-1.7188022830868916,-0.9134437635095807,1.2623126395053754,1.3578430608025336,-0.07341130252821954,0.5735919977433598,-0.4654159738812983,0.07161771105691553,-0.6199351360170491,-0.22240737503995797,-0.44477271187056056,1.795371368406583,-0.6025482315812096,16.488535523081282,50.719141047060944,30.455274954343373,82.27796425655447,3.612559098072495,-54.124025642293304,24.4669459962756,-39.29091539528432,20.308357255749442,-26.151622651425566,15.032829439609099,-8.408922621251389,84.71283564243197,-90.67924279781187,7.059160978326015,37.81579782669673,andhra pradesh,visakhapatnam,-0.4511111283498512,-0.9661616
andhra pradesh,vizianagaram,1.1391368255081569,-2.0394970310825604,0.908168178993208,-0.3176075752402667,-0.4551513742781379,1.5851050568123857,-0.904670858276558,0.5971185037734916,-0.5418960044148474,-0.043830661125860794,-0.7975774502998126,-0.01836178408817544,0.8890641737189775,15.329766464220242,17.033212553062004,-64.1396236705754,59.47905477980666,-24.734146532176087,-2.7754085265965367,41.16903222756657,-50.239598966943724,30.303648944857525,-22.983446727923127,10.050142647185961,-15.209375342265707,15.723295555228328,18.310369192722135,14.83791930584659,20.178361700132754,andhra pradesh,vizianagaram,0.7094714811334193,-0.8767029
andhra pradesh,west godavari,0.10481418913647624,1.2602964190410428,-0.754406491226999,-0.7638638329669836,-1.1892007339953516,2.6011016435487027,0.39165602112800474,-0.12618093032417083,-0.04814387929534055,-0.37261361689860106,-0.4102693196811036,0.07117920334469896,-0.7643686718103759,-3.6207391790731687,14.378867982564325,39.616094182516825,-69.07476218787158,-0.32424812030075145,-14.582817713978475,129.9517829723824,-75.75158111795203,-17.75421283770943,2.6755263588427027,-11.124553326388188,-1.2910383468759106,16.506623415402153,-28.64703797208473,8.990078522946423,34.28533399928512,andhra pradesh,west godavari,-0.49661273686475627,6.4049363
arunachal pradesh,changlang,0.031820203779822136,1.4429265287978388,0.16282476976292717,-1.2028978306109424,-0.08171708673886881,1.3261453156928995,-1.1035527014070878,1.5490912679841473,-0.5034270229511497,-0.7390382423733957,0.7811663212031827,-1.1973443761833977,-0.4659971469559768,0.7209215904868058,48.9510777537158,69.04761904761904,-62.63736263736263,-66.82692307692308,54.861111111111114,68.88888888888889,-118.88888888888889,129.7979797979798,-100.43290043290042,-11.528822055137843,74.3859649122807,-96.81159420289856,35.785953177257525,15.109654789068628,48.93154953914438,arunachal pradesh,changlang,0.0936910417521297,0.5285167
arunachal pradesh,dibang valley,0.5982182651111291,-0.7235417218678137,-0.8907208506556642,2.2856825963134946,-0.6260205634082343,1.3327615622227469,0.6613853791133566,-0.6260205634082343,-0.3348502474360614,-0.39440781206673314,0.4989556573933428,-0.8907208506556642,-0.8907208506556642,-27.777777777777775,67.35753140545633,-110.96491228070175,-14.03508771929824,266.66666666666663,-244.44444444444446,164.44444444444446,-56.36363636363637,-108.08080808080808,24.444444444444443,-5.0,75.0,-116.66666666666666,0.0,8.111479164110742,83.95239179113504,arunachal pradesh,dibang valley,-0.42920518717282347,0.3444259
arunachal pradesh,kameng east,-0.42958853840179473,0.0704572989247773,-0.8279767055026351,0.8205260549146354,-1.0546458350600099,2.606404045366678,-0.4458237928604497,-0.4891178047501962,-0.40407599568105124,0.1061748587338181,-0.11705989007268723,1.0586431203082411,-0.893916815919326,24.907407407407415,91.74253313938563,46.666666666666664,-83.84615384615384,153.84615384615384,-175.0,341.66666666666663,-284.8484848484848,-4.040404040404038,7.936507936507937,47.61904761904761,-20.83333333333333,109.72222222222223,-182.22222222222223,23.424588232280538,93.32477781669724,arunachal pradesh,kameng east,-0.619342829123402,-0.5988299
arunachal pradesh,kameng west,-0.6528904169094409,-0.38924263373323004,1.719939631676457,-0.6001608602741988,0.3138181214033323,-0.6905543859346139,0.1380529326191918,-0.30136003934115974,-0.3139146956828841,-0.5869784711153883,-0.4947017470037144,-0.6528904169094409,2.5108829812050897,160.0,338.0828300875393,50.0,400.0,-440.0,173.33333333333331,-190.47619047619045,157.14285714285714,-83.33333333333334,-2.3809523809523796,-51.785714285714285,17.5,-30.0,600.0,73.81868131868131,189.646957761758,arunachal pradesh,kameng west,1.9086054790810056,0.7119171
arunachal pradesh,lohit,-0.5530885606177068,0.30714712291237906,-0.5776667230042806,-0.610437606186379,-0.3810414239116896,0.16950941354756535,-1.4297096857388418,2.3717127633845854,-0.014007532272186282,-0.960568621237221,0.8702104794047988,1.1264192024648418,-0.31847882874586514,68.32611832611832,56.01434406920111,62.5,-64.28571428571428,-2.3809523809523796,16.666666666666664,40.0,-116.19047619047619,276.1904761904762,-173.33333333333334,-68.7719298245614,133.01435406698565,18.614718614718626,-104.97835497835499,27.68437702648229,72.65450759206286,arunachal pradesh,lohit,-0.38893552011536353,0.14260401
arunachal pradesh,siang east,1.0897560505027943,-1.0016879454176058,0.6808982734076895,-0.21658422197267904,-1.0016879454176058,-0.18735026446843253,-0.9309890584827036,-0.022780280165115303,-0.0502583900669396,-0.2838223242324461,-1.340421074028785,1.3298921300019626,1.9350350503398657,41.70274170274171,78.54767309702896,-94.25770308123249,75.8312020460358,-40.44795783926219,-35.38324420677362,36.70076726342711,-33.51449275362319,40.931372549019606,-1.238390092879257,-10.526315789473683,-47.61904761904761,120.34632034632034,27.272727272727266,12.7913730501562,45.068241494915895,arunachal pradesh,siang east,1.121595328610215,-0.29125607
