state_norm,district_norm,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_mean,lag_std,lag_last,lag_slope
odisha,jajpur,0.4257773155072147,47.539682539682545,0.7544995960071194,7.786885245901637,1.0694236573255467,7.4600283343452745,10.839382781461557,18.29344105945748,7.4600283343452745,-2.7773467400853202
odisha,jagatsinghpur,-0.23234262063576283,-0.19351916663235436,1.0688018792582303,49.78631005721376,0.9123803709048924,-5.985230476039227,7.559400007344923,20.85041337862437,-5.985230476039227,0.6648790718157124
odisha,ganjam,-0.005311760135370318,1.7258261933904535,-0.05435334583873341,-1.1185387439977408,-0.0805688549295381,-0.5979223997579499,-0.021811485211479808,0.9585129695325365,-0.5979223997579499,-0.2698978211780536
odisha,gajapati,0.9242874274723285,35.43647363872083,-0.4888884178474826,-17.868589743589745,1.1351061834228933,20.53424092409241,6.612105002045205,18.637314203146623,20.53424092409241,-0.6352581773867341
odisha,dhenkanal,-1.1392185592535022,-54.52173913043478,1.03702531943826,57.14673913043478,1.1542675311801824,3.0787037037037024,1.125962999178107,35.33821462797372,3.0787037037037024,6.977924146017926
odisha,deogarh,-0.014054202473959485,7.5967510750119445,-1.4027103364397877,-34.69565217391305,0.2869482786403568,42.21621621621622,2.331249809506954,24.54852173700237,42.21621621621622,4.455114339053224
odisha,cuttack,1.030900651809514,47.86282397457798,0.8304667300804861,-4.8143231183390505,-2.0068405385251893,-68.1507095168585,-4.2079469695424585,37.035350052241405,-68.1507095168585,-14.318909549459109
uttar pradesh,pilibhit,-0.35606076790098323,18.662464985994397,-0.3541018568499642,0.17556318301968687,0.6783089149045477,92.52759137723373,18.555627639400235,36.998697154586665,92.52759137723373,11.742727358636387
odisha,boudh,0.6145499134733586,-21.2012012012012,0.058121578512929914,-23.43192248852626,1.5696693314128538,63.65324617441687,3.5437438846814246,31.55242576926772,63.65324617441687,10.286172823872011
odisha,bolangir,-0.9892586404822675,-35.7278353830078,0.613350579158246,52.2286543838268,-1.4162364533039686,-66.14376003910888,-8.572514258819647,39.854084119417784,-66.14376003910888,-4.892068754267228
odisha,bhadrak,-0.6266451777208678,-8.552222657059325,0.18021782000306905,26.485635576544666,0.6509618344775344,15.452380952380953,5.598388058104338,12.854592192858982,15.452380952380953,3.8374314823331783
odisha,berhampur,2.1275341827994523,72.46770025839793,0.10158312948032015,-52.45232155789812,-0.025703736404135057,-3.295485154258957,3.1538845203527472,39.89618852989094,-3.295485154258957,-8.489977524487902
odisha,baragarh,-0.8353440392335354,-112.88849532937459,0.1931378933757546,52.34611027190333,-0.3605639700593346,-28.18147590361446,-14.954438512833805,54.657436718741174,-28.18147590361446,7.228745918130537
odisha,balasore,0.6216351606335848,16.590138006683503,-0.009347579656862597,-12.091099633206078,0.21189831195709138,4.239586835149332,1.5938018502600952,9.215114307170897,4.239586835149332,-1.2321917932899904
odisha,angul,0.4160611245889584,15.447941888619855,0.14945038463275298,-6.7770034843205575,-0.2800826194850751,-10.918339846381889,-0.3269954253909925,8.982306633855229,-10.918339846381889,-3.165215207089209
uttar pradesh,pratapgarh,0.5575110885254362,52.455902306648575,-0.469256594711139,-35.221130221130224,1.0278738833873355,51.355947784519216,11.617808041206535,34.12134181621953,51.355947784519216,1.8558921309647474
nagaland,phek,1.330981436562959,50.0,-0.9573184346508522,-190.0,-0.0741149755858725,73.33333333333333,-11.061186440056737,93.0014754379811,73.33333333333333,0.5927637997641443
nagaland,dimapur,-0.6344748223273744,-21.11111111111111,0.19521158734687613,37.77777777777778,1.9723531937463255,80.91787439613526,16.519605170261293,36.84423595641116,80.91787439613526,14.702705862780464
mizoram,serchhip,-0.7146062305596504,-46.794871794871796,0.7133014845298569,138.46153846153845,-0.6402360370654052,-131.25,-6.704145686071425,87.54390453527864,-131.25,-10.75613784562211
